0;0,0198
1;0,0198
2;0,0196
3;0,0196
4;0,0174
5;0
6;0,0044999999999999
7;0,0098
8;0,0137
9;0,0176
10;0,0211
11;0,0244
12;0,0273
13;0,0299
14;0,032
15;0,0343
16;0,0361
17;0,0378
18;0,0394
19;0,0406
20;0,0414
21;0,0427
22;0,0436
23;0,0515
24;0,1054
25;0,1077
26;0,0751
27;0,0604
28;0,0554
29;0,0535
30;0,0526
31;0,0528
32;0,0529
33;0,0536
34;0,0541
35;0,0546
36;0,0552
37;0,0558
38;0,0563
39;0,0574
40;0,059
41;0,0617
42;0,0627
43;0,0618
44;0,0609
45;0,0602
46;0,0606
47;0,0606
48;0,0613
49;0,0613
50;0,0618
51;0,0619
52;0,0625
53;0,0628
54;0,0631
55;0,0633
56;0,0638
57;0,0642
58;0,0645
59;0,0648
60;0,065
61;0,0653
62;0,0655
63;0,0659
64;0,0664
65;0,067
66;0,0675
67;0,0676
68;0,0679
69;0,0685
70;0,0686
71;0,0692
72;0,0696
73;0,0699
74;0,0699
75;0,0702
76;0,0703
77;0,0705
78;0,0708
79;0,0708
80;0,0712
81;0,0713
82;0,0713
83;0,0711
84;0,0712
85;0,071
86;0,0709
87;0,0711
88;0,0713
89;0,0712
90;0,0716
91;0,0715
92;0,0724
93;0,0826
94;0,1877
95;0,8436
96;2,4749
97;3,962
98;4,616
99;4,722
100;4,5797
101;4,3318
102;4,0382
103;3,7249
104;3,4042
105;3,0823
106;2,7635
107;2,4519
108;2,1528
109;1,8697
110;1,6063
111;1,3642
112;1,1445
113;0,9482
114;0,7751
115;0,6251
116;0,4979
117;0,3925
118;0,3071
119;0,2404
120;0,1894
121;0,1508
122;0,1223
123;0,1013
124;0,086
125;0,0746
126;0,0659
127;0,0599
128;0,0552
129;0,052
130;0,0489
131;0,0465
132;0,0439
133;0,0424
134;0,0409
135;0,0398
136;0,0393
137;0,0391
138;0,0387
139;0,0387
140;0,0386
141;0,0389
142;0,0387
143;0,0388
144;0,0392
145;0,0388
146;0,0388
147;0,0387
148;0,0382
149;0,0381
150;0,038
151;0,038
152;0,0377
153;0,0376
154;0,0376
155;0,0378
156;0,0371
157;0,0359
158;0,0333
159;0,0296
160;0,026
161;0,0237
162;0,0221
163;0,0216
164;0,0213
165;0,0214
166;0,0222
167;0,03
168;0,1037
169;0,6532
170;3,0953
171;7,6764
172;11,595
173;13,8321
174;14,9421
175;15,4646
176;15,6876
177;15,749
178;15,7163
179;15,6225
180;15,4894
181;15,329
182;15,1513
183;14,96
184;14,7601
185;14,554
186;14,3442
187;14,1311
188;13,9155
189;13,6993
190;13,4817
191;13,2628
192;13,043
193;12,8226
194;12,6019
195;12,3871
196;12,1531
197;11,9332
198;11,7136
199;11,4938
200;11,2751
201;11,0559
202;10,8368
203;10,618
204;10,3975
205;10,1752
206;9,949
207;9,7133
208;9,4647
209;9,1978
210;8,9115
211;8,6115
212;8,3098
213;8,0216
214;7,7579
215;7,5235
216;7,318
217;7,1366
218;6,9739
219;6,8261
220;6,6897
221;6,5635
222;6,4454
223;6,3348
224;6,2317
225;6,1364
226;6,0498
227;5,9718
228;5,9034
229;5,8432
230;5,7919
231;5,7481
232;5,7116
233;5,6801
234;5,6499
235;5,6183
236;5,5812
237;5,535
238;5,4767
239;5,4034
240;5,3144
241;5,2092
242;5,089
243;4,9557
244;4,8111
245;4,6569
246;4,4965
247;4,3317
248;4,1651
249;3,9972
250;3,8301
251;3,6652
252;3,5031
253;3,3453
254;3,1915
255;3,0417
256;2,897
257;2,7575
258;2,6228
259;2,493
260;2,3684
261;2,2487
262;2,1364
263;2,0203
264;1,9149
265;1,8144
